CCS,Adduct,SMILES
192.74,[M-H]-,COc1cc(OC)c(cc1CNS(=O)(=O)c1c(C)c(C)cc(c1C)C)OC
232.58,[M+H]+,COc1cc(cc(c1OC)OC)c1nnc(o1)SCC(=O)c1cc(n(c1C)CC1CCCO1)C
161.1,[M+H]+,O[C@@]1(C2=CC(OC)=CC=C2)[C@@H](CN(C)C)CCCC1
195.83,[M+Na]+,CCONC(=O)c1cc(nc2c1cnn2C(C)C)C(C)C
188.71,[M+H]+,CN(CC(=O)Nc1cc(C)ccc1C)CC(=O)Nc1cccc(c1)F
159.29,[M+Na]+,CCNC(=O)COc1cc(Cl)ccc1Cl
207.08,[M+H]+,COc1ccc(cc1)NC(=O)c1ccccc1NC(=O)CN1CCCC1c1cccs1
208.19,[M+H]+,O=C(N1CCCC1)COc1ccccc1C1Nc2ccccc2C(=O)N1Cc1ccccc1
226.73,[M-H]-,O=S(=O)(c1ccc(nc1)NCc1ccc(cc1)CN1CCCCC1)NC1CCCC1
197.88,[M+H]+,O=C(C(NS(=O)(=O)c1ccccc1F)Cc1ccccc1)N1CCN(CC1)C(=O)C1CC1
200.63,[M+H]+,CSCc1nnc(o1)SCC(=O)N1N=C(CC1c1cccs1)c1cccs1
197.51,[M+H]+,CCCC(NC(=O)CN1CCN(CC1)c1cccc(c1)C(F)(F)F)C
233.8,[M-H]-,O=C(C1CCN(CC1)c1ccc(cn1)S(=O)(=O)N1CCOCC1)Nc1ccc2c(c1)OCO2
196.23,[M+H]+,O=C(N(c1ccccc1)C)CN1CCN(CC1)C(=O)C1COc2c(O1)cccc2
184.32,[M+H]+,O=C(Nc1c(oc2c1cccc2)C(=O)C)CNC(c1ccccc1)C
174.58,[M+H]+,O=C(CSc1nnc(s1)C)NCCC1=CCCCC1
161.19,[M+H]+,O=C(c1cccnc1)C=Cc1cc(Cl)c2c(c1)OCO2
185.27,[M+Na]+,COc1ccccc1NC(=O)C(OC(=O)c1occc1c1cccs1)C
191.74,[M-H]-,CN(C(=O)c1cn(nc1c1ccccc1)Cc1ccccc1)Cc1ccco1
209.65,[M+Na]+,Cc1ccc(o1)C1CC(=NN1C(=O)c1ccco1)c1ccccc1NS(=O)(=O)c1ccccc1
220.85,[M+H]+,O=C(CSc1ccccc1C(=O)Nc1ccc(cc1)c1nccs1)NCC1CCCCC1
211.57,[M+H]+,O=C(N1C(C)Cc2c1cccc2)CSc1nnc(n1Cc1ccccc1)N1CCOCC1
219.38,[M+H]+,COc1ccc(cc1)n1nnnc1SCC(=O)N(c1ccc2c(c1)OCCO2)Cc1cccs1
176.86,[M+H]+,CC(C(=O)NC1(CCCCC1)C#N)NCc1ccccc1
198.07,[M+H]+,O=C(C(c1ccccc1)Sc1nnc(n1C)c1ccccc1C)N1CCCCC1
206.01,[M-H]-,CCN1CCN(CC1)c1ccc(cc1)NC(=O)C1(C)CC1(Cl)Cl
181.15,[M+H]+,Cc1ccc(cc1)C1(C)NC(=O)N(C1=O)CC(=O)N1CCOCC1
215.29,[M+Na]+,O=C(Nc1ccc2c(c1)OCO2)CSc1nnc(n1c1ccccc1C)N1CCOCC1
176.88,[M+H]+,FC(Oc1ccccc1CNC(=O)c1cnn2c1nc(C)cc2C)F
189.9,[M+H]+,CCn1c(nnc1c1ccccc1)SCC(=O)N1CCc2c1cccc2
166.28,[M+H]+,CC1N(C)/C(C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)=C\C
198.32,[M+H]+,COc1ccccc1c1noc(n1)COc1ccccc1C(=O)NCc1ccccc1
195.33,[M+H]+,O=C(C1CCCN1C(=O)c1cccs1)NCc1c(C)nn(c1C)Cc1ccccc1
156.95,[M-H]-,Brc1ccc(o1)C(=O)Nc1ccccc1I
194.45,[M+H]+,O=C(N1CCN(CC1)c1ccccn1)CSc1nnc(s1)NCC1CCCO1
133.9,[M-H]-,CN1C2=C(N=C1O)N(C)C(N=C2O)=O
187.41,[M+Na]+,O=C(NC(C)(C)C)COC(=O)c1[nH]c(c(c1C)C(=O)C)C
202.03,[M+Na]+,CCOC(=O)c1c(C)[nH]c(c1C(=O)COC(=O)c1cc2ccccc2cc1O)C
176.8,[M+H]+,O=C(CC)C(C1=CC=CC=C1)(C2=CC=CC=C2)CC(C)N(C)C
187.72,[M+H]+,O=C(N1CCc2c1cccc2)CSc1nnc([nH]1)c1ccccc1Br
196.43,[M+Na]+,COc1ccc(cc1NC(=O)c1ccccc1c1ccc(cc1)Cn1cccn1)C
176.68,[M-H]-,N#Cc1c(SCC(=O)NC(c2cccs2)C)nc(c(c1C)C)C
207.62,[M+H]+,O=C(Cc1coc2c1cc1CCCc1c2)Nc1ccc(cc1)c1nnnn1C1CC1
186.63,[M+H]+,O=C(Nc1nnc(s1)C1CC1)COc1cc(Cl)c(cc1Cl)Cl
169.57,[M-H]-,O=C(C(Nc1ccc(cc1)Cl)C)Nc1ccccc1C
176.05,[M-H]-,CC(=C)COC(=O)c1ccc(c(c1)NC(=O)c1ccco1)C
199.65,[M+H]+,O=C(N(Cc1cccs1)Cc1ccco1)Nc1ccc(nc1)n1ncnc1
200.02,[M+H]+,O=C(Nc1cc(Cl)ccc1n1ncnc1)CN1C(=O)NC(C1=O)(C)c1ccc2c(c1)OCO2
196.05,[M+H]+,O=C(C1ON=C(C1)c1cccc(c1)F)Nc1ccnn1Cc1ccc(cc1)Cl
174.17,[M+H]+,O=C(CNC(=O)c1ccc(cc1)F)NCCc1c[nH]c2c1cccc2
172.88,[M+Na]+,N#CC1(CCCCCC1)NC(=O)CSc1ccccn1
179.49,[M-H]-,CC(C(c1ccc(cc1)O)O)NC1CC2CC1C1C2CCC1
138.8,[M+Na]+,CN1C=NC=C1CC(C(=O)O)(N)[H]
151.36,[M+H]+,Fc1cccc(c1)C=C1C(=O)Nc2c1cccc2
178.2966667,[M-H]-,COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O
190.11,[M+H]+,O=C(C1CC(=O)N(C1)C1CCCC1)Nc1ccnn1Cc1ccccc1Cl
197.04,[M+Na]+,O=C(C(Oc1ccc(cc1)C(C)(C)C)C)NCc1c(C)cc([nH]c1=O)C
258.6,[M+H]+,[C@](CO)([H])(NC(CCCCCCCCCCCCCCCC)=O)[C@]([H])(O)CCCCCCCCCCCCCCC
181.62,[M+H]+,O=C(Nc1ccc(cc1)N1CCCC1=O)CNC(=O)Cc1ccccc1
216.25,[M+H]+,CCN(c1ccccc1)C(=O)CSc1nnc(n1Cc1ccc2c(c1)OCO2)c1ccccc1
225.24,[M-H]-,O=C(N(C1CC1)Cc1nnc(o1)c1ccccc1Cl)c1ccc(c(c1)S(=O)(=O)N1CCOCC1)C
181.68,[M-H]-,CCNC(=O)CSc1nnc(n1c1ccccc1)c1ccc2c(c1)OCO2
157.13,[M+H]+,C=CCN(C(=O)c1cccc(c1)C(=O)N)CC=C
197.15,[M+H]+,CC1CC(C(=O)O1)Sc1nnc(n1CCc1ccccc1)c1ccc(cc1)Br
130.7,[M+H]+,C(CC(=O)O)C(=O)CN
197.53,[M+H]+,O=C(N(Cc1ccc2c(c1)OCCO2)C)CSc1nnc(n1C1CC1)C1CC1
211.25,[M+Na]+,O=C(C(Cc1c[nH]c2c1cccc2)NC(=O)c1ccccc1Cl)N1CCN(CC1)C(=O)C1CC1
175.73,[M-H]-,Brc1ccc(c(c1)S(=O)(=O)Nc1ccccc1C(C)C)Br
217.57,[M-H]-,Cc1[nH]c2c(c1C(c1ccncc1)N1CCN(CC1)c1ccccn1)cccc2
195.55,[M-H]-,CC(C(c1ccccc1)N1CCOCC1)NC(=O)c1ccc(cc1)Cl
194.62,[M+H]+,O=c1ccc(n[nH]1)C(=O)NCc1cc(Cl)c2c(c1)OCCCO2
212.39,[M+Na]+,COc1cccc(c1)c1nn(cc1C(=O)N1CC(Oc2c1cccc2)C(=O)N)c1ccc(cc1)F
169.8,[M+H]+,CN1C(=C(C2=C(C=CS2)S1(=O)=O)O)C(=NC3=CC=CC=N3)O
210.8,[M-H]-,Clc1ccc(cc1)c1nnc(o1)COC(=O)c1ccc(c(c1)S(=O)(=O)N1CCCC1)Cl
186.39,[M+Na]+,Clc1ccc(cc1)C(=O)NCCC(=O)N(Cc1ccc2c(c1)OCO2)C
200.92,[M+H]+,COc1cc2c(cc1OC)CCN(C2c1ccccc1)C(=O)c1ccccc1n1cnnn1
180.78,[M+H]+,O=C(N1CCN(CC1)c1ncccn1)CCc1cnn(c1)c1ccccc1
197.22,[M-H]-,O=c1c2ccccc2nc(n1Cc1ccccc1)SCc1nc2c(s1)cccc2
199.07,[M+H]+,Clc1ccc(c(c1)Cl)CCNC(=O)C1Cc2ccccc2CN1C(=O)c1ccccc1
190.92,[M+H]+,O=C(Nc1cccc2c1cccc2)Nc1ccc2c(c1)CCN2C(=O)C
180.45,[M+Na]+,O=C(CN1C(=O)C2N(C1=O)CCC2)NC1CCCCC1C
196.82,[M-H]-,O=C(N(C1=CCCCC1)Cc1ccco1)Cn1nnc(n1)c1cccs1
198.69,[M+H]+,O=C(Nc1cccc(c1)Cl)CN1CCN(CC1)C(=O)C1COc2c(O1)cccc2
203.18,[M-H]-,CCN(S(=O)(=O)N1CCN(CC1)Cn1ccn(c1=S)c1ccc(cc1)Br)CC
199.27,[M-H]-,O=C(Nc1ccnn1C1CCCC1)CN1CCC(CC1)c1c[nH]c2c1cccc2
196.68,[M+H]+,CC(C(=O)N(CC1COc2c(O1)cccc2)C)SCc1[nH]c(=O)c2c(n1)sc(c2C)C
179.24,[M-H]-,O=C(CSc1ccccc1Cl)NCC(=O)Nc1ccc(c(c1F)F)F
206.82,[M+H]+,CC(c1ccc(cc1)CSc1nnnn1c1c(C)n(n(c1=O)c1ccccc1)C)C
226.03,[M+Na]+,COc1ccc(cc1S(=O)(=O)N1CCOCC1)NC(=O)c1ccccc1C(=O)N(C1CCCCC1)C
179.35,[M+H]+,NC(=O)C1Cc2ccccc2CN1C(=O)CCCOc1ccc(cc1)C(=O)C
212.44,[M+H]+,NC(=O)C1CN(CC(=O)N2N=C(CC2c2ccco2)c2ccc(cc2)Cl)c2c(O1)cccc2
162.39,[M+H]+,O=c1[nH]c(CSc2ncccn2)nc2c1cccc2C
228.09,[M+Na]+,O=C(N1CCCC1c1ccc2c(c1)OCCO2)C1CCN(CC1)S(=O)(=O)c1ccc(c(c1)C)C
198.6810799,[M+H]+,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
194.28,[M-H]-,N#Cc1cccc(c1)NC(=O)CSc1ccccc1C(=O)NCc1cccnc1
156.7,[M+Na]+,Oc1ccc2c(c1)nc([nH]2)c1cscn1
195.75,[M-H]-,O=C(c1cccc(c1)S(=O)(=O)N1CCOCC1)Nc1ccnn1Cc1ccccn1
166.66,[M+H]+,O=C(C(Sc1nnnn1C(C)C)C)NC(C)(C)C
220.2,[M+H]+,O=c1c2c(scc2c2cccs2)nc(n1Cc1ncc(o1)c1ccccc1)CN1CCOCC1
175.84,[M+H]+,O=C(NC1CCCCC1C)CSc1nccc(n1)C(F)(F)F
188.61,[M+Na]+,O=C(NC1CCS(=O)(=O)C1)CCC(=O)c1ccc2c(c1)CCC2
182.89,[M+H]+,O=C(c1ccc(cc1)CN1CCCCC1)Nc1nc2c(s1)cccc2
192.01,[M+Na]+,N#CC1(CCCC1)NC(=O)CSc1nc2ccccc2c(=O)n1C1CC1
173.51,[M+H]+,CCN(C(=O)c1ccc2c(n1)cccc2)Cc1cccc(c1)F
225.49,[M+H]+,COc1cc2c(cc1OC)nc(n(c2=O)Cc1nnc(o1)c1ccc(cc1)Cl)CN1CCOCC1
148.69,[M+H]+,Oc1ccc(cc1C(=O)NCC=C)Br
166.04,[M+H]+,COc1ccc(cc1)CCNC(=O)c1ccccc1Cl
194.59,[M+Na]+,CCC(=O)N1CC(=O)Nc2c(C1c1ccccc1Cl)cc(Br)cc2
184.25,[M+Na]+,Brc1ccc(c(c1)C(=O)NCc1ccc(cc1)S(=O)(=O)N)Cl
199.33,[M+Na]+,COc1cccc(c1OCC(=O)Nc1ccc(cc1)c1ccccc1)OC
186.91,[M+H]+,CCn1c(SCc2cc(=O)n3c(n2)scc3)ncc1c1ccccc1
221.02,[M+Na]+,CC1CCC2(CC1)NC(=O)N(C2=O)CN1CCN(CC1)c1ccccc1C
203.54,[M-H]-,OC(COc1cccc2c1cccc2)CNC(=O)COc1c(C)cccc1C
283.715,[M+H]+,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C(=C4C(=C3C(=O)/C2=C/NN5CCN(CC5)C)C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C
191.45,[M+H]+,Fc1ccc(cc1)c1noc(n1)CN1CCCC1c1ccc2c(c1)OCCO2
191.0,[M+H]+,COCCn1c(SC(C(=O)c2ccc(cc2)Br)C)nc2c(c1=O)cccc2
212.42,[M+H]+,Fc1ccc(cc1)CN(C(=O)CSc1nnc(o1)c1ccccc1Cl)C1CCCCC1
176.42,[M-H]-,COC(=O)c1ccccc1NC(=O)Cn1cnc2c(c1=O)cccc2
187.46,[M+H]+,O=C(NCc1ccc(cc1Cl)Cl)CNC(c1ccccc1Cl)C
199.84,[M+Na]+,O=C(Cc1ccc(s1)S(=O)(=O)N1CCCCC1)NC1CCCCC1
196.34,[M+Na]+,O=C(C(Sc1nnc(n1C)c1ccco1)C)Nc1ccccc1c1ccccc1
219.1,[M-H]-,O=C(Cn1c(COc2ccccc2)nc2c1cccc2)Nc1scc(n1)CN1CCOCC1
180.9,[M+Na]+,O=C1NC2(C(=O)N1Cc1ccccc1)CCCc1c2cccc1
204.19,[M+H]+,O=C(Nc1ccc2c(c1)OCCO2)COC(=O)[C@@H](NS(=O)(=O)c1ccc(cc1)NC(=O)C)C
146.066135,[M-H]-,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O
202.2,[M+H]+,COc1cc(ccc1C)C(=O)NCc1ccc(cc1)CN1CCCCC1
198.47,[M+Na]+,O=C(Nc1c(C)cccc1C)CN1CCN(CC1)C(=O)COc1ccc(cc1)C
200.99,[M+Na]+,COc1cc(ccc1OCc1ccccc1)C(=O)OCC(=O)NC1CC1
211.65,[M+H]+,O=C(N1CCCC1c1nnc2n1cccc2)CSc1nncn1c1ccc(cc1)C(C)C
176.84,[M-H]-,O=C(CN(S(=O)(=O)c1ccc(cc1)C(=O)C)C)Nc1ccc(cc1)C
119.1313154,[M-H]-,CN1CC(=O)N=C1N
190.98,[M+Na]+,O=C(Nc1ccccc1)NCCC(=O)Nc1ccccc1c1ccccc1
189.72,[M-H]-,COc1ccc(cc1S(=O)(=O)NC(c1ccc(cc1)n1cncn1)C)OC
174.1479677,[M+Na]+,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O
210.77,[M+Na]+,Fc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)N1CCCC1c1ccc2c(c1)OCCCO2
182.73,[M+H]+,O=C(Nc1ccc2c(c1)OCO2)COC(=O)Cc1ccc(cc1)c1ccccc1
219.99,[M+Na]+,COc1ccc(cc1)c1nnc(n1c1ccc(cc1)C)SCC(=O)N1CCC(CC1)C
206.3,[M+H]+,Clc1ccc(cc1)c1nnc(o1)COC(=O)c1ccc(c(c1)S(=O)(=O)N(C)C)Cl
134.4955425,[M-H]-,C1=CC2=C(C=C1O)C(=CN2)CCO
198.52,[M+H]+,CC([C@@H](C(=O)Nc1ccccc1Cc1ccccc1)NC(=O)c1ccccc1Br)C
184.87,[M+H]+,COc1cc(cc(c1OC)OC)C(=O)N1CCCC2C1CCCC2
176.21,[M+Na]+,CCOc1ccc(cc1OC)NC(=O)c1occc1C
187.85,[M-H]-,N#CCn1c(CSc2nnc(n2C2CC2)C2CC2)nc2c(c1=O)cccc2
182.74,[M+H]+,O=C(N(C1CC1)Cc1nnc(o1)c1ccccc1Br)c1ccccc1
173.59,[M+H]+,COc1cc(ccc1OC)CN(C(=O)c1ccccc1C)C
193.72,[M+H]+,OCCn1c(CSc2nnnn2C2CCCC2)nc2c1cc(Cl)cc2
180.45,[M+H]+,O=C1CCc2c(N1)ccc(c2)S(=O)(=O)NC(C(C)C)C
187.03,[M-H]-,CCN1C(=O)c2c(C1c1cc(OC)c(c(c1)OC)OC)c(=O)c1c(o2)cccc1
214.14,[M+H]+,Clc1ccc(cc1)OC(C(=O)NCc1ccccc1c1ccc(cc1)CN1CCCC1=O)(C)C
191.33,[M-H]-,Fc1ccc(cc1)c1onc(c1C)CN1CCN(CC1)c1ccccc1O
278.45,[M+Na]+,[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCC)=O
167.94,[M+H]+,O=C1NC2(C(=O)N1CC(=O)C(C)(C)C)CCCCC2C
191.35,[M+H]+,O=C(Cc1ccc(c(c1)C)C)Nc1ccc(c(c1)S(=O)(=O)N(C)C)C
166.33,[M+H]+,O=C(Nc1c(C)cc(cc1Cl)C)CN1CSCC1=O
130.7905878,[M+H]+,C(CCN)C[C@@H](C(=O)O)N
172.71,[M+H]+,COc1cc(C)ccc1OCC(=O)NCc1ccccc1
184.46,[M-H]-,CN1CCN(CC1)c1sc(c(n1)c1ccc(cc1)Br)C
200.81,[M+Na]+,CCC1(NC(=O)N(C1=O)CC(=O)N(C1CCS(=O)(=O)C1)CC(C)C)c1ccccc1
192.92,[M+Na]+,CCN(C(=O)C1COc2c(O1)cccc2)CC(=O)Nc1cc(Cl)ccc1C
193.24,[M+H]+,CNC(=O)CNC(=O)CCc1c([nH]c2c1cc(F)cc2)c1ccc(cc1)F
180.57,[M+H]+,O=C(C12CC3CC(C1)CC(C2)(C3)Cl)NCC1COc2c(O1)cccc2
191.01,[M+Na]+,COc1ccc(cc1)C1(C)NC(=O)N(C1=O)CC(=O)c1ccc(cc1)F
177.39,[M+Na]+,FC(Oc1ccc(cc1)NS(=O)(=O)c1ccccc1C(F)(F)F)F
176.99,[M+H]+,NC(=O)c1c(C)nc2c(c1c1ccccc1)c1CCCCc1s2
181.63,[M+H]+,O=C(c1cccc(c1)NC(=O)c1ccccc1Br)NC1CC1
180.72,[M+H]+,COc1ccc(cc1OC)C(=O)Oc1ccc(cc1)C(=O)C
217.69,[M+Na]+,O=S(=O)(c1cccc(c1)c1nnc(o1)SCC1CCCO1)N1CCCCC1
202.09,[M+H]+,Clc1ccc(cc1)Cc1cnc(s1)NC(=O)c1ccccc1OCc1noc(n1)C
285.8,[M+H]+,[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(NC(CCCCCCCCC/C=C\CCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCC
187.1,[M+Na]+,CC1CC(C)CN(C1)C(=O)CSc1[nH]nc(n1)c1cccs1
222.51,[M-H]-,COc1ccc(cc1CN(C(=O)c1cc(ccc1C)S(=O)(=O)N(c1ccccc1OC)C)C)Br
186.94,[M+H]+,O=C(c1c(C)noc1C(C)C)NCC1(CCCCC1)N1CCOCC1
212.11,[M-H]-,CC(C(=O)Nc1cc(ccc1N1CCCC1)S(=O)(=O)N1CCOCC1)Oc1ccc(cc1)F
212.05,[M+H]+,CCN(CC(=O)N1N=C(CC1c1ccco1)c1cccs1)CC(=O)NCc1cccs1
166.97,[M-H]-,O=C(Nc1ccc(cc1)Cl)NCc1nc2c([nH]1)cccc2
205.39,[M+H]+,CN1CCN(CC1)c1ccc(cc1)NC(=O)CCC(=O)c1ccc(s1)Cl
183.66,[M-H]-,COc1cccc(c1)CN(Cc1c(NC(=O)C)sc2c1CCCC2)C
204.04,[M-H]-,O=C(N1CCN(CC1)C(c1ccccc1)c1ccccc1)CNC(=O)c1ccccc1
201.27,[M+H]+,Fc1ccc(cc1)n1c(nnc1C(N1CCCCC1)C)Sc1cc(C)nc(n1)C
162.89,[M-H]-,CCC1(NC(=O)N(C1=O)CCC(=O)C)c1ccccc1
206.34,[M+Na]+,Clc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)N1CCN(CC1)c1ccccn1
215.88,[M+H]+,O=C(c1cn(nc1c1cccnc1)Cc1ccccc1)NCc1ccccc1CN1CCOCC1
201.41,[M+Na]+,O=C(c1ccc(cc1)c1ccccc1)N1CCC2(CC1)NC(=O)NC2=O
302.1,[M+Na]+,C(O)(=O)[C@@]([H])(N)COP(OC[C@]([H])(OC(CC=CCC=CCC=CCC=CCC=CCC=CCCC)=O)COC(CC=CCC=CCC=CCC=CCC=CCC=CCC=CC)=O)(=O)O
186.43,[M+H]+,CCn1cc(C(=O)NNC(=O)c2cccnc2)c(=O)c2c1nc(C)cc2
197.35,[M+H]+,O=C(CN1C(=O)NC2(C1=O)CCCc1c2cccc1)NCC1CCCCC1
183.16,[M-H]-,O=C1Nc2ccccc2N(C1)C(=O)COC(=O)c1ccc(cc1)I
167.01,[M+H]+,O=C(NC(c1ccccn1)C)CC1CC2CC1CC2
194.51,[M+H]+,Clc1ccc(cc1)c1nnn(n1)Cc1cccc(c1)S(=O)(=O)N(C)C
206.18,[M+H]+,COc1ccc(cc1)Cc1nnc(o1)SCC(=O)N1CCC(CC1)c1nc2c(s1)cccc2
178.04,[M+Na]+,CC(C(=O)N1CCNC1=O)OC(=O)c1cc(F)ccc1C
206.13,[M+Na]+,COc1cc2c(cc1OC)CCN(C2c1ccccc1)C(=O)C1CCN(CC1)C(=O)C
183.74,[M+H]+,O=C(N1CCN(CC1)C(=O)c1ccco1)C1CCN(CC1)C(=O)c1cccs1
159.02,[M-H]-,CCCN1C(=S)NC(=Cc2cnn(c2)C)C1=O
200.09,[M+Na]+,CC(C(=O)N1CCNC1=O)Sc1nnc(n1Cc1ccccc1)c1ccoc1C
146.3,[M+H]+,COc1cc(cc(c1C)OC)C(=O)N
194.19,[M+Na]+,O=C(NCC1CCCCC1)CCCc1nc2ccccc2c(=O)[nH]1
203.75,[M-H]-,COc1ccc(cc1)N1CCN(CC1)C(=O)CN1C(=O)NC(C1=O)(C)c1ccc2c(c1)OCO2
173.34,[M-H]-,CC(c1ccc2c(c1)cccc2)NS(=O)(=O)c1ccccc1
193.57,[M-H]-,CCC1(NC(=O)N(C1=O)CC(=O)N(CCC(C)C)CCC(C)C)c1ccccc1
142.5,[M+H]+,C[C@@H](C(N1CCC[C@H]1C(O)=O)=O)CS
200.09,[M+Na]+,CC(C(=O)N1CC(C)OC(C1)C)N(CC(=O)Nc1c(C)cccc1C)C
197.37,[M-H]-,CCOc1ccccc1OCCCC(=O)N(CC(=O)Nc1cc(C)ccc1C)C
184.01,[M+H]+,Fc1ccc(cc1)n1nc(nc1C)C(=O)N(CCOc1ccccc1C)C
179.14,[M+Na]+,CCC1(NC(=O)N(C1=O)Cc1noc(c1)C)c1ccccc1
191.17,[M-H]-,CC1CCCCC1NC(=O)c1ccc(cc1)S(=O)(=O)N1CCCC1
210.86,[M+H]+,COCCCn1c(C)cc(c1C)C(=O)COC(=O)C12CC3CC(C1)CC(C2)(C3)O
179.74,[M+Na]+,CCONC(=O)CN1C(=O)NC(C1=O)(CC)c1ccccc1
164.53,[M+H]+,Clc1nc2ccccc2nc1NS(=O)(=O)c1cccs1
156.63,[M+H]+,Fc1ccc2c(c1)sc(n2)NC(=O)c1ccccn1
186.94,[M+Na]+,CCOc1ccc(cc1)c1nnc(o1)SCC(=O)N(C)C
192.76,[M+H]+,Fc1ccc(cc1)c1noc(n1)COC(=O)C1(CCCC1)S(=O)(=O)c1ccccc1
206.39,[M-H]-,Fc1ccc(cc1)c1nnn(n1)CN(C1CC1)Cc1nnc(o1)c1ccccc1Br
183.38,[M+H]+,N#CC(C(C)C)(NC(=O)CNc1ccccc1c1ccccc1)C
181.9,[M+H]+,Fc1ccc(cc1)c1nnc(n1C)SCn1nnc2c(c1=O)cccc2
205.73,[M+Na]+,Clc1ccc(cc1)S(=O)(=O)C1(CCC1)C(=O)OCc1noc(c1)c1cccs1
198.81,[M-H]-,O=C(Nc1ccc2c(c1)cccc2)CNc1ccc(cc1)C(=O)N(C)C
187.09,[M+Na]+,CCOC(=O)c1ccc(cc1)S(=O)(=O)NCCc1ccccc1
207.6820667,[M+Na]+,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC
156.8,[M-H]-,Oc1cccc(c1)C(=O)C=Cc1ccccc1
171.84,[M+H]+,CCCn1nc(C(=O)NC(CC)C)c2c(c1=O)cccc2
199.22,[M+H]+,COC(=O)c1occc1COC(=O)c1cc(nc2c1cnn2CC)c1cccs1
189.27,[M+H]+,O=C(C1CC(=O)N(C1)Cc1ccco1)N1CCCC(C1)c1nc2c(s1)cccc2
182.93,[M+H]+,CC(=O)Nc1ccc(cc1)S(=O)(=O)Oc1ccccc1c1ccccc1
203.44,[M-H]-,COc1ccc(cc1NC(=O)CN(C(C(=O)Nc1ccccc1c1ccccc1)C)C)Cl
207.62,[M-H]-,CCCCCCC1CC1CCCCCCCC(=O)O[C@H](CO)CO[P]([O-])(=O)OCC[NH3+]
203.29,[M+Na]+,Cc1ccc(cc1)CNC(=O)c1ccc(cc1)S(=O)(=O)N1CCCC1
198.86,[M+Na]+,CN(Cc1ccc(cc1)c1ccccc1CNC(=O)c1cncc(c1)Br)C
197.9,[M+H]+,O=C(c1cccnc1Sc1ccccc1)OCc1nnc(o1)c1cccs1
205.57,[M+H]+,O=C(Nc1ccc(cc1)C(=O)C)CN1CCC(CC1)CCc1ccccc1
176.65,[M-H]-,CSc1ncccc1C(=O)NNC(=O)c1ccc(cc1)Br
181.0,[M+Na]+,COc1cc(OC)c(cc1C(=O)N(c1ccccc1)C)OC
204.9,[M-H]-,COc1ccccc1N(S(=O)(=O)c1ccc(cc1)C(=O)NC1CCCCC1)C
205.26,[M+H]+,COc1ccc(cc1)CN(C(=O)c1cccc(c1)S(=O)(=O)N(c1ccccc1)C)C1CC1
206.53,[M+Na]+,C1CCC(CC1)n1c(SCc2nnnn2c2ccccc2)nnc1c1ccco1
198.15,[M-H]-,CCCN(S(=O)(=O)c1ccc(cc1)C(=O)OCC)C(C(=O)Nc1ccccc1)C
200.35,[M+Na]+,CCOc1cc2CC(Oc2cc1NC(=O)CN1C(=O)CCOc2c1cccc2)C
174.28,[M-H]-,NC(=O)CCSc1nc(Nc2ccccc2)c2c(n1)cccc2
221.74,[M+Na]+,COc1ccc(cc1)CCN(CC(=O)Nc1ccc(cc1)C)CC(=O)Nc1ccc(cc1)C
184.52,[M-H]-,O=C(Nc1scc(n1)C)Cc1csc(n1)NC(=O)c1cccs1
172.99,[M+H]+,CNc1scc(n1)c1ccc(cc1)N(S(=O)(=O)C)C
179.5,[M+H]+,COC(=O)CC1C(=O)NCCN1S(=O)(=O)c1ccc(cc1)C(F)(F)F
206.28,[M+Na]+,O=C(N1CCc2c1cccc2)Cn1nc(c(c1C)S(=O)(=O)N(Cc1ccco1)C)C
222.5,[M+H]+,CN(C(=O)C=Cc1cnn(c1)Cc1ccccc1)Cc1cnn(c1)Cc1ccccc1
196.09,[M-H]-,O=C(C1COc2c(O1)cccc2)N1CCN(CC1)C(=O)c1ccccc1n1cccn1
149.76,[M-H]-,C=CCNC(=O)c1cc2c(s1)cc(cc2)F
205.49,[M-H]-,COc1cc(ccc1OC)C1CC(=NN1C(=O)CN(C1CCc2c1cccc2)C)c1cccs1
